DAILY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year 
column 2 - Daily total sunspot number. 
column 3 - Daily standard deviation of the input sunspot numbers from individual stations.

2002.114	173.0	7.5
2002.117	174.0	9.2
2002.119	165.0	6.5
2002.122	146.0	12.6
2002.125	163.0	12.6
2002.127	125.0	9.4
2002.130	144.0	10.4
2002.133	127.0	10.8
2002.136	124.0	8.6
2002.138	151.0	16.4
2002.141	128.0	17.1
2002.144	133.0	11.7
2002.147	149.0	7.5
2002.149	157.0	10.6
2002.152	192.0	10.8
2002.155	195.0	10.0
2002.158	170.0	12.1
2002.160	154.0	11.2
2002.163	163.0	12.9
2002.166	117.0	12.4
2002.169	167.0	12.7
2002.172	170.0	10.7
2002.174	158.0	14.0
2002.177	167.0	13.5
2002.180	139.0	6.3
2002.183	118.0	9.8
2002.185	111.0	7.6
2002.188	117.0	8.7
2002.191	154.0	9.8
2002.194	135.0	8.4
2002.196	138.0	9.0
2002.199	130.0	9.2
2002.202	150.0	8.8
2002.204	141.0	5.6
2002.207	132.0	8.8
2002.210	138.0	8.4
2002.213	114.0	4.5
2002.215	127.0	7.8
2002.218	142.0	8.5
2002.221	139.0	10.0
2002.224	158.0	8.1
2002.226	166.0	7.3
2002.229	163.0	9.2
2002.232	151.0	8.3
2002.235	172.0	6.5
2002.237	160.0	7.6
2002.240	170.0	5.5
2002.243	166.0	5.8
2002.246	187.0	8.3
2002.248	180.0	11.0
2002.251	201.0	13.3
2002.254	195.0	13.7
2002.257	197.0	10.0
2002.259	197.0	9.1
2002.262	211.0	13.0
2002.265	214.0	10.1
2002.268	208.0	10.1
2002.270	229.0	10.3
2002.273	220.0	8.0
2002.276	235.0	11.0
2002.279	251.0	7.3
2002.281	223.0	8.1
2002.284	232.0	10.8
2002.287	214.0	7.9
2002.289	175.0	7.3
2002.292	146.0	8.4
2002.295	164.0	7.5
2002.298	161.0	9.4
2002.300	158.0	6.2
2002.303	147.0	7.5
2002.306	144.0	7.1
2002.309	177.0	7.0
2002.311	232.0	12.9
2002.314	228.0	11.4
2002.317	156.0	10.9
2002.320	136.0	8.3
2002.322	110.0	6.5
2002.325	135.0	10.1
2002.328	132.0	9.1
2002.330	158.0	8.7
2002.333	177.0	8.3
2002.336	231.0	12.7
2002.339	258.0	8.9
2002.341	267.0	15.7
2002.344	231.0	14.6
2002.347	244.0	8.7
2002.350	220.0	14.6
2002.352	196.0	10.1
2002.355	207.0	10.6
2002.358	214.0	14.3
2002.361	202.0	9.6
2002.363	161.0	9.3
2002.366	118.0	8.6
2002.369	115.0	5.6
2002.371	130.0	7.1
2002.374	134.0	7.5
2002.377	144.0	6.1
2002.380	144.0	9.4
2002.382	166.0	8.7
2002.385	188.0	9.0
2002.388	213.0	12.4
2002.391	211.0	8.9
2002.393	199.0	11.5
2002.396	197.0	10.6
2002.399	188.0	7.4
2002.402	191.0	10.3
2002.404	185.0	7.8
2002.407	177.0	8.2
2002.410	160.0	6.6
2002.413	186.0	7.4
2002.415	181.0	6.6
2002.418	188.0	9.8
2002.421	194.0	10.6
2002.424	219.0	9.1
2002.426	184.0	8.9
2002.429	197.0	12.7
2002.432	197.0	8.5
2002.435	185.0	9.1
2002.437	165.0	9.2
2002.440	128.0	7.3
2002.443	99.0	5.1
2002.446	109.0	6.3
2002.448	80.0	9.3
2002.451	107.0	8.0
2002.454	102.0	7.6
2002.456	117.0	9.0
2002.459	88.0	6.7
2002.462	127.0	8.7
2002.465	115.0	5.3
2002.467	108.0	8.6
2002.470	83.0	8.6
2002.473	83.0	3.8
2002.476	95.0	6.3
2002.478	108.0	5.4
2002.481	111.0	4.5
2002.484	108.0	4.8
2002.487	96.0	5.3
2002.489	88.0	5.9
2002.492	96.0	4.8
2002.495	105.0	7.5
2002.497	94.0	5.4
2002.500	99.0	6.1
2002.503	129.0	8.6
2002.506	133.0	7.2
2002.508	142.0	5.2
2002.511	121.0	8.6
2002.514	107.0	5.8
2002.517	102.0	6.6
2002.519	103.0	5.9
2002.522	94.0	6.4
2002.525	99.0	5.4
2002.528	84.0	6.4
2002.530	116.0	8.3
2002.533	126.0	7.9
2002.536	155.0	10.8
2002.538	160.0	9.9
2002.541	147.0	7.7
2002.544	149.0	9.8
2002.547	134.0	8.2
2002.549	124.0	7.9
2002.552	124.0	7.7
2002.555	147.0	8.7
2002.558	196.0	12.8
2002.560	209.0	11.2
2002.563	215.0	11.1
2002.566	265.0	20.0
2002.569	294.0	21.5
2002.571	310.0	22.3
2002.574	293.0	18.1
2002.577	281.0	18.7
2002.580	239.0	10.5
2002.582	207.0	7.8
2002.585	199.0	6.8
2002.588	183.0	8.2
2002.591	143.0	5.8
2002.593	127.0	5.9
2002.596	131.0	6.9
2002.599	133.0	7.1
2002.602	115.0	12.3
2002.604	110.0	9.2
2002.607	110.0	5.5
2002.610	149.0	8.9
2002.613	177.0	5.9
2002.615	202.0	12.2
2002.618	267.0	13.8
2002.621	279.0	13.1
2002.623	263.0	12.5
2002.626	281.0	13.5
2002.629	270.0	13.0
2002.632	248.0	13.5
2002.634	211.0	9.4
2002.637	192.0	11.9
2002.640	172.0	10.1
2002.643	186.0	11.0
2002.645	149.0	9.2
2002.648	148.0	10.3
2002.651	119.0	6.0
2002.654	121.0	8.6
2002.656	122.0	8.6
2002.659	124.0	7.2
2002.662	146.0	7.9
2002.665	160.0	9.9
2002.667	206.0	10.4
2002.670	233.0	6.9
2002.673	252.0	11.9
2002.676	247.0	13.9
2002.678	226.0	8.0
2002.681	202.0	10.9
2002.684	206.0	14.3
2002.687	213.0	8.4
2002.689	199.0	10.2
2002.692	202.0	12.5
2002.695	187.0	11.2
2002.698	187.0	14.5
2002.700	187.0	9.6
2002.703	149.0	9.5
2002.706	166.0	10.3
2002.708	170.0	8.1
2002.711	199.0	9.6
2002.714	207.0	9.8
2002.717	192.0	7.9
2002.719	195.0	9.0
2002.722	182.0	9.4
2002.725	185.0	11.6
2002.728	192.0	9.6
2002.730	177.0	10.6
2002.733	190.0	5.5
2002.736	154.0	4.9
2002.739	154.0	9.8
2002.741	137.0	9.6
2002.744	130.0	7.1
2002.747	110.0	7.7
2002.749	90.0	5.1
2002.752	109.0	7.9
2002.755	104.0	5.3
2002.758	93.0	6.7
2002.760	118.0	8.0
2002.763	126.0	6.3
2002.766	123.0	8.0
2002.769	157.0	8.7
2002.771	164.0	9.9
2002.774	200.0	8.8
2002.777	188.0	11.2
2002.780	189.0	7.0
2002.782	185.0	7.9
2002.785	177.0	7.3
2002.788	180.0	7.5
2002.790	199.0	5.6
2002.793	171.0	8.4
2002.796	183.0	10.2
2002.799	186.0	12.0
2002.801	189.0	8.4
2002.804	144.0	9.5
2002.807	136.0	8.0
2002.810	119.0	8.3
2002.812	113.0	7.0
2002.815	119.0	5.5
2002.818	126.0	6.4
2002.821	130.0	6.7
2002.823	135.0	7.1
2002.826	177.0	9.3
2002.829	186.0	9.4
