Date,HRMS (day)
1992.398,114.927
1992.401,115.224
1992.404,115.839
1992.406,114.576
1992.409,113.973
1992.412,114.167
1992.415,114.416
1992.416,114.643
1992.419,114.663
1992.422,114.987
1992.425,115.656
1992.427,115.671
1992.430,115.465
1992.433,115.242
1992.436,116.229
1992.438,116.328
1992.441,115.148
1992.444,115.209
1992.447,115.377
1992.449,115.495
1992.452,115.704
1992.457,116.223
1992.460,116.163
1992.463,116.162
1992.468,115.912
1992.471,115.751
1992.474,115.634
1992.477,115.473
1992.479,115.634
1992.482,115.731
1992.485,115.782
1992.488,116.01
1992.490,115.737
1992.493,116.413
1992.496,116.527
1992.498,116.804
1992.501,117.369
1992.504,117.779
1992.507,117.91
1992.509,117.87
1992.512,117.446
1992.515,117.647
1992.518,117.003
1992.520,117.035
1992.523,117.307
1992.526,117.468
1992.529,116.293
1992.534,115.706
1992.537,116.168
1992.539,117.225
1992.542,117.72
1992.545,117.822
1992.548,117.639
1992.550,117.414
1992.553,116.525
1992.556,116.846
1992.559,116.704
1992.561,116.802
1992.564,116.588
1992.567,117.075
1992.570,117.593
1992.572,117.722
1992.575,118.115
1992.578,118.28
1992.581,118.322
1992.583,118.769
1992.586,119.162
1992.589,118.451
1992.592,117.815
1992.594,117.466
1992.597,115.426
1992.600,116.11
1992.603,116.064
1992.605,115.537
1992.608,115.621
1992.611,115.667
1992.614,116.255
1992.616,116.512
1992.619,117.062
1992.622,117.153
1992.624,116.969
1992.627,116.756
1992.630,116.312
1992.633,116.466
1992.635,116.537
1992.638,116.082
1992.641,115.323
1992.644,113.66
1992.646,116.77
1992.649,118.2
1992.652,118.555
1992.655,118.193
1992.657,118.521
1992.660,118.641
1992.663,118.847
1992.668,119.692
1992.671,119.333
1992.674,118.528
1992.677,116.524
1992.679,115.014
1992.682,114.861
1992.685,115.171
1992.688,115.016
1992.690,112.846
1992.693,111.708
1992.696,113.078
1992.699,113.259
1992.701,113.788
1992.704,114.147
1992.707,114.692
1992.709,115.494
1992.712,115.757
1992.715,116.332
1992.718,116.931
1992.720,117.07
1992.723,116.795
1992.726,117.346
1992.729,117.458
1992.731,117.368
1992.734,117.838
1992.737,118.752
1992.740,118.772
1992.742,119.413
1992.745,117.959
1992.748,116.905
1992.750,117.284
1992.753,117.925
1992.756,118.098
1992.759,118.812
1992.761,117.744
1992.764,116.455
1992.767,116.124
1992.770,115.772
1992.772,114.471
1992.775,115.72
1992.778,116.247
1992.781,116.465
1992.783,115.821
1992.786,115.738
1992.789,115.991
1992.791,116.124
1992.794,116.241
1992.797,116.505
1992.802,116.959
1992.805,116.978
1992.808,117.917
1992.811,118.484
1992.813,118.545
1992.816,118.69
1992.819,119.192
1992.822,118.392
1992.824,118.593
1992.827,118.81
1992.830,118.889
1992.833,119.561
1992.834,119.261
1992.837,116.573
1992.840,116.388
1992.843,116.184
1992.845,115.572
1992.848,116.141
1992.851,116.795
1992.854,116.529
1992.856,117.317
1992.859,115.812
1992.862,114.449
1992.865,115.018
1992.867,115.384
1992.870,115.413
1992.873,115.824
1992.875,116.25
1992.878,116.951
1992.881,117.677
1992.884,118.1
1992.886,118.034
1992.889,118.295
1992.892,118.139
1992.895,117.414
1992.897,116.919
1992.900,117.172
1992.903,117.51
1992.906,118.063
1992.908,118.769
1992.911,117.96
1992.914,118.025
1992.916,118.367
1992.919,118.55
1992.922,118.742
1992.925,118.661
1992.927,117.588
1992.930,117.42
1992.933,116.934
1992.936,116.5
1992.938,116.84
1992.941,117.179
1992.944,117.227
1992.947,117.16
1992.949,117.249
1992.952,117.963
1992.955,118.112
1992.957,118.741
1992.960,118.833
1992.963,118.742
1992.966,118.806
1992.968,118.345
1992.971,118.221
1992.974,118.153
1992.977,118.147
1992.979,118.608
1992.982,119.486
1992.985,119.922
1992.988,120.132
1992.990,119.463
1992.993,120.075
1992.996,118.448
1992.999,117.775
1993.001,116.869
1993.004,116.931
1993.007,116.215
1993.010,116.575
1993.012,116.818
1993.015,116.777
1993.018,116.821
1993.021,116.995
1993.023,116.785
1993.026,116.435
1993.029,116.839
1993.032,116.963
1993.034,117.042
1993.037,118.028
1993.040,118.373
1993.042,118.638
1993.045,118.948
1993.048,119.221
1993.051,119.062
1993.053,118.078
1993.056,118.411
1993.059,118.76
1993.062,118.859
1993.064,119.778
1993.067,119.179
1993.070,118.451
1993.073,117.538
1993.075,117.534
1993.078,117.672
1993.081,117.402
1993.084,117.859
1993.086,117.766
1993.089,117.328
1993.092,117.474
1993.095,117.495
1993.097,117.707
1993.100,117.726
1993.106,118.097
1993.108,117.619
1993.111,117.524
1993.114,117.806
1993.117,118.07
1993.119,118.153
1993.122,117.992
1993.125,118.234
1993.127,118.562
1993.130,118.562
1993.133,119.089
1993.136,119.219
1993.138,119.012
1993.141,117.341
1993.144,116.244
1993.147,115.782
1993.149,115.841
1993.152,116.487
1993.155,117.005
1993.158,117.53
1993.160,117.14
1993.163,115.799
1993.166,115.719
1993.169,116.159
1993.172,115.822
1993.174,115.284
1993.177,115.14
1993.180,115.434
1993.183,115.883
1993.185,114.13
1993.188,113.662
1993.191,115.056
1993.194,116.579
1993.196,116.847
1993.199,116.828
1993.202,117.579
1993.204,117.626
1993.207,117.69
1993.210,118.216
1993.213,118.839
1993.215,119.322
1993.218,119.375
1993.221,119.346
1993.224,118.758
1993.226,116.514
1993.229,117.034
1993.232,116.983
1993.235,116.929
1993.237,117.039
1993.240,118.177
1993.243,117.052
1993.246,116.514
1993.248,116.38
1993.251,116.402
1993.254,116.671
1993.257,117.034
1993.259,117.197
1993.262,116.588
1993.265,117.145
1993.268,117.679
1993.270,117.688
1993.273,117.671
1993.276,117.67
1993.279,118.079
1993.281,117.725
1993.284,118.197
1993.287,118.262
1993.289,118.66
1993.292,119.355
1993.295,119.486
1993.298,119.12
1993.300,118.898
1993.303,118.884
1993.306,118.366
1993.309,118.257
1993.311,118.223
1993.314,118.546
1993.317,118.773
1993.320,118.851
1993.322,118.921
1993.325,118.192
1993.328,118.073
1993.330,118.1
1993.333,117.927
1993.336,118.097
1993.339,117.921
1993.341,117.929
1993.344,117.92
1993.347,117.859
1993.350,118.216
1993.352,118.291
1993.355,117.421
1993.358,117.372
1993.361,118.003
1993.363,118.853
1993.366,119.349
1993.369,119.345
1993.371,119.13
1993.374,118.568
1993.377,118.307
1993.380,118.284
1993.382,118.263
1993.385,118.336
1993.388,118.582
1993.391,118.485
1993.393,118.833
1993.396,118.963
1993.399,118.77
1993.402,118.726
1993.404,118.201
1993.407,118.058
1993.410,118.2
1993.413,118.345
1993.415,118.522
1993.418,118.913
1993.421,118.679
1993.424,118.006
1993.426,117.569
1993.429,117.373
1993.432,117.882
1993.435,118.281
1993.437,118.782
1993.440,119.299
1993.443,118.395
1993.446,118.306
1993.448,118.471
1993.451,118.333
1993.454,118.245
1993.456,118.212
1993.459,118.574
1993.462,118.845
1993.465,118.571
1993.467,119.007
1993.470,119.487
1993.473,119.852
1993.476,119.366
1993.478,118.798
1993.481,119.238
1993.484,119.119
1993.487,119.465
1993.489,119.569
1993.492,119.103
1993.495,119.498
1993.497,118.712
1993.500,117.294
1993.503,117.929
1993.506,118.079
1993.508,118.657
1993.511,118.603
1993.514,118.083
1993.517,118.425
1993.519,118.257
1993.522,118.368
1993.525,118.404
1993.528,118.082
1993.530,117.992
1993.533,117.721
1993.536,118.046
1993.538,118.299
1993.541,118.839
1993.544,119.266
1993.547,119.409
1993.549,119.469
1993.552,119.066
1993.555,118.926
1993.558,119.403
1993.560,119.825
1993.563,119.941
1993.566,120.542
1993.569,120.383
1993.571,119.341
1993.574,119.378
1993.577,118.516
1993.580,118.249
1993.582,118.297
1993.585,118.344
1993.588,118.527
1993.591,118.703
1993.593,119.1
1993.596,118.505
1993.599,118.927
1993.602,118.565
1993.604,118.181
1993.607,118.38
1993.610,118.61
1993.613,118.779
1993.615,119.038
1993.618,119.157
1993.621,118.981
1993.623,119.586
1993.626,118.304
1993.629,117.891
1993.632,118.372
1993.634,119.045
1993.637,119.459
1993.640,119.477
1993.643,120.043
1993.645,119.084
1993.648,118.648
1993.651,118.468
1993.654,119.527
1993.656,119.001
1993.659,118.665
1993.662,118.785
1993.665,118.328
1993.667,118.778
1993.670,118.847
1993.673,119.199
1993.676,118.836
1993.678,118.958
1993.681,118.966
1993.684,118.977
1993.687,118.826
1993.689,119.017
1993.692,119.008
1993.695,119.145
1993.698,119.428
1993.700,120.58
1993.703,119.602
1993.706,119.426
1993.708,119.72
1993.711,120.362
1993.714,120.872
1993.717,121.001
1993.719,121.643
1993.722,121.737
1993.725,121.295
1993.728,121.005
1993.730,118.969
1993.733,117.488
1993.736,117.089
1993.739,117.102
1993.741,117.512
1993.744,118.226
1993.747,118.245
1993.749,118.502
1993.752,118.708
1993.755,118.792
1993.758,118.648
1993.760,118.714
1993.763,118.351
1993.766,117.993
1993.769,118.264
1993.771,118.023
1993.774,118.152
1993.777,118.747
1993.780,118.903
1993.782,120.032
1993.785,120.819
1993.788,121.027
1993.790,120.876
1993.793,121.239
1993.796,121.443
1993.799,121.418
1993.801,121.293
1993.804,121.109
1993.807,120.527
1993.810,119.507
1993.812,119.015
1993.815,118.527
1993.818,117.653
1993.821,118.586
1993.823,118.52
1993.826,118.626
1993.829,119.063
1993.832,119.657
1993.834,119.043
1993.837,119.321
1993.840,119.524
1993.843,119.819
1993.845,118.502
1993.848,118.366
1993.851,118.353
1993.854,118.626
1993.856,119.098
1993.859,119.904
1993.862,120.302
1993.865,120.078
1993.867,120.034
1993.870,120.829
1993.873,120.558
1993.875,120.51
1993.878,120.605
1993.881,120.995
1993.884,119.993
1993.886,120.0
1993.889,119.859
1993.892,120.041
1993.895,120.077
1993.897,119.714
1993.900,119.409
1993.903,119.454
1993.906,119.78
1993.908,119.731
1993.911,120.097
1993.914,120.299
1993.916,120.346
1993.919,120.231
1993.922,119.597
1993.925,118.626
1993.927,118.578
1993.930,118.678
1993.933,119.204
1993.936,118.51
1993.938,118.367
1993.941,118.777
1993.944,119.115
1993.947,119.603
1993.949,119.678
1993.952,120.042
1993.955,120.331
1993.957,119.684
1993.960,119.449
1993.963,119.421
1993.966,119.532
1993.968,119.074
1993.971,118.966
1993.974,118.939
1993.977,119.085
1993.979,119.499
1993.982,119.664
1993.985,119.554
1993.988,119.694
1993.990,119.831
1993.993,120.021
1993.996,120.235
1993.999,120.294
1994.001,119.835
1994.004,119.495
1994.007,119.561
1994.010,119.529
1994.012,119.056
1994.015,119.146
1994.018,118.932
1994.021,119.484
1994.023,119.552
1994.026,119.972
1994.029,119.561
1994.032,119.123
1994.034,118.861
1994.037,119.05
1994.040,119.532
1994.042,119.699
1994.045,119.648
1994.048,119.624
1994.051,119.571
1994.053,119.686
1994.056,119.972
1994.059,120.277
1994.062,119.789
1994.064,120.33
1994.067,120.172
1994.070,120.233
1994.073,119.775
1994.075,119.551
1994.078,119.069
1994.081,119.159
1994.084,119.111
1994.086,118.784
1994.089,118.927
1994.092,118.947
1994.095,119.144
1994.097,119.832
1994.100,116.903
1994.103,117.284
1994.106,117.683
1994.108,117.678
1994.111,117.744
1994.114,118.271
1994.117,118.874
1994.119,119.328
1994.122,119.277
1994.125,119.087
1994.127,119.186
1994.130,119.252
1994.133,119.78
1994.136,120.116
1994.138,120.322
1994.141,118.524
1994.144,118.378
1994.147,117.994
1994.149,117.701
1994.152,117.874
1994.155,117.875
1994.158,117.89
1994.160,118.063
1994.163,117.866
1994.166,117.575
1994.169,117.252
1994.172,117.699
1994.174,117.317
1994.177,117.407
1994.180,117.233
1994.183,117.419
1994.185,117.809
1994.188,117.899
1994.191,118.132
1994.194,118.213
1994.196,118.31
1994.199,118.439
1994.202,118.462
1994.204,118.606
1994.207,119.05
1994.210,118.986
1994.213,119.459
1994.215,119.851
1994.218,120.065
1994.221,119.758
1994.224,119.549
1994.226,119.252
1994.229,119.221
1994.232,118.909
1994.235,118.422
1994.237,117.821
1994.240,118.002
1994.243,118.176
1994.246,118.125
1994.248,118.248
1994.251,118.34
1994.254,118.118
1994.257,117.954
1994.259,117.691
1994.262,118.052
1994.265,118.412
1994.268,118.514
1994.270,118.773
1994.273,119.177
1994.276,119.633
1994.279,119.245
1994.281,119.191
1994.284,119.199
1994.287,118.769
1994.289,118.079
1994.292,117.301
1994.295,117.598
1994.298,117.915
1994.300,118.103
1994.303,118.266
1994.306,118.032
1994.309,117.987
1994.311,118.289
1994.314,118.296
1994.317,118.248
1994.320,117.734
1994.322,118.331
1994.325,118.022
1994.328,118.253
1994.330,118.654
1994.333,118.431
1994.336,118.344
1994.339,118.034
1994.341,118.089
1994.344,117.986
1994.347,118.157
1994.350,118.078
1994.352,118.085
1994.355,118.473
1994.358,118.633
1994.361,119.0
1994.363,119.297
1994.366,119.56
1994.369,119.266
1994.371,119.193
1994.374,119.025
1994.377,119.221
1994.380,119.303
1994.382,119.779
1994.385,119.942
1994.388,119.672
1994.391,118.793
1994.393,118.719
1994.396,118.338
1994.399,118.613
1994.402,118.865
1994.404,119.433
1994.407,118.911
1994.410,118.41
1994.413,118.314
1994.415,117.792
1994.418,117.865
1994.421,117.649
1994.424,117.906
1994.426,117.972
1994.429,118.177
1994.432,118.288
1994.435,118.533
1994.437,118.867
1994.440,119.214
1994.443,119.403
1994.446,119.303
1994.448,119.764
1994.451,119.498
1994.454,119.634
1994.456,120.15
1994.459,119.521
1994.462,119.073
1994.465,118.123
1994.467,117.196
1994.470,118.058
1994.473,118.589
1994.476,119.067
1994.478,119.456
1994.481,119.672
1994.484,120.152
1994.487,119.682
1994.489,119.571
1994.492,119.329
1994.495,118.892
1994.497,118.219
1994.500,118.146
1994.503,117.961
1994.506,118.339
1994.508,118.677
1994.511,119.073
1994.514,119.605
1994.517,120.015
1994.519,119.924
1994.522,120.181
1994.525,120.325
1994.528,120.297
1994.530,120.225
1994.533,120.154
1994.536,118.752
1994.538,118.569
1994.541,118.572
1994.544,118.704
1994.547,119.426
1994.549,119.729
1994.552,120.022
1994.555,120.399
1994.558,120.147
1994.560,120.491
1994.563,120.481
1994.566,120.029
1994.569,120.227
1994.571,119.15
1994.574,118.823
1994.577,118.402
1994.580,118.685
1994.582,118.928
1994.585,118.918
1994.588,119.5
1994.591,119.868
1994.593,120.529
1994.596,120.705
1994.599,120.741
1994.602,120.603
1994.604,120.243
1994.607,120.034
1994.610,119.112
1994.613,118.407
1994.615,118.964
1994.618,119.56
1994.621,119.753
1994.623,119.813
1994.626,119.681
1994.629,119.986
1994.632,120.348
1994.634,120.555
1994.637,120.569
1994.640,120.591
1994.643,120.6
1994.645,119.88
1994.648,119.974
1994.651,119.796
1994.654,119.595
1994.656,119.687
1994.659,119.728
1994.662,119.85
1994.665,120.094
1994.667,120.766
1994.670,120.994
1994.673,121.384
1994.676,121.188
1994.678,120.44
1994.681,120.546
1994.684,120.023
1994.687,119.735
1994.689,119.89
1994.692,120.212
1994.695,120.356
1994.698,120.843
1994.700,120.951
1994.703,120.444
1994.706,119.95
1994.708,119.8
1994.711,119.339
1994.714,118.964
1994.717,119.559
1994.719,119.498
1994.722,119.432
1994.725,119.833
1994.728,119.953
1994.730,120.104
1994.733,120.628
1994.736,121.519
1994.739,121.899
1994.741,121.888
1994.744,121.895
1994.747,121.888
1994.749,121.909
1994.752,121.663
1994.755,121.598
1994.758,120.473
1994.760,119.921
1994.763,119.947
1994.766,119.885
1994.769,119.909
1994.771,120.244
1994.774,120.583
1994.777,120.703
1994.780,120.928
1994.782,120.235
1994.785,119.584
1994.788,119.633
1994.790,119.581
1994.793,119.393
1994.796,119.623
1994.799,119.979
1994.801,120.177
1994.804,120.402
1994.807,120.532
1994.810,120.034
1994.812,119.722
1994.815,120.338
1994.818,120.516
1994.821,120.771
1994.823,121.431
1994.826,120.857
1994.829,120.321
1994.832,120.066
1994.834,119.862
1994.837,120.167
1994.840,120.27
1994.843,119.971
1994.845,120.001
1994.848,119.99
1994.851,119.538
1994.854,120.111
1994.856,120.414
1994.859,120.134
1994.862,119.969
1994.865,119.795
1994.867,119.571
1994.870,119.66
1994.873,119.628
1994.875,120.031
1994.878,120.241
1994.881,120.757
1994.884,121.193
1994.886,120.783
1994.889,120.625
1994.892,120.75
1994.895,121.184
1994.897,120.999
1994.900,120.65
1994.903,120.604
1994.906,120.027
1994.908,120.301
1994.911,120.819
1994.914,120.334
1994.916,120.362
1994.919,119.822
1994.922,119.508
1994.925,119.918
1994.927,120.078
1994.930,119.94
1994.933,119.891
1994.936,119.676
1994.938,119.693
1994.941,119.909
1994.944,119.965
1994.947,119.811
1994.949,119.681
1994.952,119.662
1994.955,120.365
1994.957,120.243
1994.960,120.429
1994.963,120.87
1994.966,120.623
1994.968,120.36
1994.971,120.595
1994.974,120.921
1994.977,121.039
1994.979,120.902
1994.982,120.343
1994.985,120.585
1994.988,120.163
1994.990,120.185
1994.993,119.892
1994.996,119.59
1994.999,119.685
1995.001,119.897
1995.004,120.152
1995.007,120.316
1995.010,120.422
1995.012,120.304
1995.015,120.096
1995.018,119.938
1995.021,120.044
1995.023,120.487
1995.026,120.925
1995.029,121.308
1995.032,121.208
1995.034,120.759
1995.037,120.876
1995.040,120.836
1995.042,120.922
1995.045,120.456
1995.048,121.597
1995.051,121.58
1995.053,121.819
1995.056,121.977
1995.059,121.684
1995.062,121.144
1995.064,121.174
1995.067,121.228
1995.070,120.782
1995.073,120.399
1995.075,120.31
1995.078,120.905
1995.081,120.865
1995.084,120.39
1995.086,120.338
1995.089,120.178
1995.092,120.407
1995.095,120.316
1995.097,120.333
1995.100,120.294
1995.103,120.478
1995.106,120.695
1995.108,120.637
1995.111,120.616
1995.114,120.917
1995.117,120.6
1995.119,120.832
1995.122,121.332
1995.125,121.775
1995.127,122.112
1995.130,122.222
1995.133,122.38
1995.136,122.304
1995.138,122.166
1995.141,122.022
1995.144,121.299
1995.147,121.317
1995.149,121.29
1995.152,121.185
1995.155,121.435
1995.158,121.329
1995.160,121.222
1995.163,121.02
1995.166,120.742
1995.169,120.319
1995.172,120.145
1995.174,120.211
1995.177,120.079
1995.180,120.419
1995.183,120.84
1995.185,120.683
1995.188,120.756
1995.191,120.641
1995.194,120.323
1995.196,120.528
1995.199,120.347
1995.202,120.668
1995.204,121.013
1995.207,121.135
1995.210,120.912
1995.213,120.837
1995.215,121.093
1995.218,120.712
1995.221,120.87
1995.224,120.655
1995.226,119.84
1995.229,120.597
1995.232,121.765
1995.235,121.13
1995.237,121.193
1995.240,120.794
1995.243,120.339
1995.246,120.387
1995.248,120.694
1995.251,120.997
1995.254,120.612
1995.257,120.44
1995.259,120.56
1995.262,120.218
1995.265,121.898
1995.268,121.082
1995.270,120.807
1995.276,121.2
1995.279,121.289
1995.281,121.366
1995.284,121.274
1995.287,121.216
1995.289,121.106
1995.292,120.638
1995.295,120.509
1995.298,120.909
1995.300,121.173
1995.303,121.483
1995.306,121.368
1995.309,121.64
1995.311,121.53
1995.314,121.271
1995.317,121.307
1995.320,121.281
1995.322,121.153
1995.325,121.14
1995.328,121.244
1995.330,121.395
1995.333,121.287
1995.336,121.083
1995.339,121.003
1995.341,121.017
1995.344,120.919
1995.347,121.036
1995.350,121.219
1995.352,121.412
1995.355,121.922
1995.358,122.192
1995.361,122.52
1995.363,121.562
1995.366,121.075
1995.369,121.13
1995.371,121.192
1995.374,121.112
1995.377,121.247
1995.380,121.56
1995.382,121.87
1995.385,122.06
1995.388,121.388
1995.391,120.873
1995.393,121.372
1995.396,121.211
1995.399,120.966
1995.402,121.161
1995.404,121.42
1995.407,120.472
1995.410,120.876
1995.413,120.462
1995.415,120.518
1995.418,120.436
1995.421,120.181
1995.424,120.554
1995.426,121.03
1995.429,121.071
1995.432,121.307
1995.435,121.47
1995.437,121.272
1995.440,120.625
1995.443,121.004
1995.446,121.25
1995.448,121.343
1995.451,121.525
1995.454,121.37
1995.456,121.057
1995.459,120.728
1995.462,121.166
1995.465,121.222
