Date,MXCO (day)
2013.678,219.757
2013.681,219.879
2013.684,221.879
2013.687,221.695
2013.689,221.414
2013.692,222.461
2013.695,223.781
2013.698,223.896
2013.700,224.29
2013.703,223.32
2013.706,222.231
2013.708,221.411
2013.711,221.005
2013.714,222.681
2013.717,223.341
2013.719,223.989
2013.722,224.75
2013.725,224.818
2013.728,225.498
2013.730,225.472
2013.733,225.694
2013.736,225.133
2013.739,224.714
2013.741,226.21
2013.744,226.074
2013.747,226.531
2013.749,226.421
2013.752,224.056
2013.755,225.197
2013.758,226.166
2013.760,225.878
2013.763,226.053
2013.766,225.249
2013.769,224.384
2013.771,223.887
2013.774,224.188
2013.777,225.649
2013.780,227.091
2013.782,226.321
2013.785,226.767
2013.788,225.939
2013.790,224.636
2013.793,224.973
2013.796,225.019
2013.799,224.499
2013.801,224.018
2013.804,224.402
2013.807,224.49
2013.810,222.284
2013.812,220.807
2013.815,219.896
2013.818,223.776
2013.821,224.879
2013.823,225.586
2013.826,225.635
2013.829,225.271
2013.832,224.712
2013.834,225.018
2013.837,225.663
2013.840,224.458
2013.843,225.608
2013.845,225.876
2013.848,225.012
2013.851,225.249
2013.854,224.125
2013.856,223.714
2013.859,223.578
2013.862,221.829
2013.865,221.126
2013.867,218.683
2013.870,215.809
2013.873,219.746
2013.875,222.288
2013.878,223.702
2013.881,224.716
2013.884,224.2
2013.886,222.654
2013.889,223.518
2013.892,223.677
2013.895,223.219
2013.897,244.222
2013.900,224.558
2013.903,225.551
2013.906,225.091
2013.908,224.149
2013.911,225.839
2013.914,226.303
2013.916,223.557
2013.919,222.55
2013.922,223.421
2013.925,223.811
2013.927,224.45
2013.930,224.318
2013.933,224.981
2013.936,224.232
2013.938,223.751
2013.941,224.173
2013.944,225.016
2013.947,225.96
2013.949,225.777
2013.952,225.683
2013.955,222.38
2013.957,221.509
2013.960,223.566
2013.963,224.474
2013.966,224.018
2013.968,224.434
2013.971,224.971
2013.974,224.878
2013.977,225.078
2013.979,225.503
2013.982,224.968
2013.985,225.226
2013.988,225.288
2013.990,225.036
2013.993,226.059
2013.996,225.449
2013.999,225.333
2014.001,225.494
2014.004,223.761
2014.007,223.95
2014.010,224.279
2014.012,225.293
2014.015,225.692
2014.018,226.131
2014.021,225.438
2014.023,225.212
2014.026,222.447
2014.029,221.897
2014.032,222.959
2014.034,223.541
2014.037,224.8
2014.040,224.837
2014.042,225.215
2014.045,225.062
2014.048,225.261
2014.051,224.942
2014.053,225.549
2014.056,224.883
2014.059,224.686
2014.062,224.456
2014.064,224.624
2014.067,224.249
2014.070,224.051
2014.073,224.192
2014.075,223.513
2014.078,223.059
2014.081,223.617
2014.084,224.254
2014.086,224.864
2014.089,225.288
2014.092,224.082
2014.095,222.5
2014.097,223.079
2014.100,222.932
2014.103,224.07
2014.106,224.449
2014.108,226.101
2014.111,226.113
2014.114,225.102
2014.117,224.005
2014.119,223.565
2014.122,223.946
2014.125,223.32
2014.127,220.476
2014.130,221.197
2014.133,222.331
2014.136,223.489
2014.138,220.55
2014.141,219.122
2014.144,219.744
2014.147,220.155
2014.149,220.515
2014.152,220.612
2014.155,222.078
2014.158,222.943
2014.160,219.435
2014.163,218.336
2014.166,219.549
2014.169,220.622
2014.172,221.966
2014.174,222.598
2014.177,223.133
2014.180,223.735
2014.183,225.078
2014.185,226.085
2014.188,226.184
2014.191,226.207
2014.194,225.815
2014.196,225.502
2014.199,224.184
2014.202,224.538
2014.204,224.985
2014.207,224.837
2014.210,226.092
2014.213,225.761
2014.215,225.06
2014.218,225.308
2014.221,225.599
2014.224,224.807
2014.226,225.031
2014.229,224.685
2014.232,223.7
2014.235,223.421
2014.237,224.011
2014.240,225.17
2014.243,225.809
2014.246,225.919
2014.248,226.136
2014.251,226.053
2014.254,226.225
2014.257,226.175
2014.259,226.12
2014.262,223.493
2014.265,224.002
2014.268,224.118
2014.270,223.784
2014.273,223.623
2014.276,224.189
2014.279,225.946
2014.281,225.488
2014.284,225.995
2014.287,225.249
2014.289,226.022
2014.292,226.481
2014.295,223.475
2014.298,221.035
2014.300,222.217
2014.303,222.648
2014.306,222.406
2014.309,222.501
2014.311,222.292
2014.314,222.586
2014.317,223.238
2014.320,224.032
2014.322,225.756
2014.325,225.194
2014.328,226.793
2014.330,226.593
2014.333,226.86
2014.336,225.919
2014.339,225.247
2014.341,224.899
2014.344,225.233
2014.347,225.287
2014.350,226.135
2014.352,225.667
2014.355,224.632
2014.358,226.215
2014.361,227.068
2014.363,227.474
2014.366,226.774
2014.369,226.966
2014.371,225.41
2014.374,225.267
2014.377,225.734
2014.380,225.672
2014.382,225.881
2014.385,225.763
2014.388,225.547
2014.391,223.571
2014.393,223.037
2014.396,223.349
2014.399,223.72
2014.402,223.82
2014.404,224.097
2014.407,224.423
2014.410,224.644
2014.413,222.325
2014.415,223.531
2014.418,224.721
2014.421,225.021
2014.424,225.473
2014.426,225.57
2014.429,225.21
2014.432,224.376
2014.435,220.182
2014.437,221.235
2014.440,222.291
2014.443,224.507
2014.446,225.004
2014.448,225.528
2014.451,224.913
2014.454,224.371
2014.456,223.617
2014.459,223.19
2014.462,221.013
2014.465,219.639
2014.467,219.416
2014.470,220.049
2014.473,221.336
2014.476,221.67
2014.478,221.93
2014.481,221.887
2014.484,222.292
2014.487,222.426
2014.489,222.739
2014.492,222.236
2014.495,221.712
2014.497,222.494
2014.500,223.181
2014.503,223.682
2014.506,223.636
2014.508,223.647
2014.511,223.083
2014.514,224.692
2014.517,223.538
2014.519,223.237
2014.522,222.38
2014.525,222.628
2014.528,223.983
2014.530,223.757
2014.533,222.072
2014.536,220.774
2014.538,221.129
2014.541,221.144
2014.544,222.52
2014.547,223.312
2014.549,223.796
2014.552,224.617
2014.555,225.633
2014.558,226.348
2014.560,225.863
2014.563,225.659
2014.566,225.907
2014.569,225.74
2014.571,225.513
2014.574,225.414
2014.577,226.121
2014.580,226.713
2014.582,226.598
2014.585,226.239
2014.588,225.276
2014.591,224.858
2014.593,224.132
2014.596,225.063
2014.599,224.787
2014.602,223.711
2014.604,224.058
2014.607,224.404
2014.610,223.699
2014.613,222.884
2014.615,222.196
2014.618,222.661
2014.621,223.121
2014.623,223.865
2014.626,224.093
2014.629,223.765
2014.632,223.732
2014.634,223.868
2014.637,223.943
2014.640,225.469
2014.643,225.588
2014.645,226.028
2014.648,226.372
2014.651,226.761
2014.654,228.118
2014.656,226.679
2014.659,225.756
2014.662,225.533
2014.665,225.566
2014.667,225.691
2014.670,225.486
2014.673,226.04
2014.676,226.478
2014.678,224.395
2014.681,222.896
2014.684,220.48
2014.687,220.44
2014.689,220.464
2014.692,219.575
2014.695,220.96
2014.698,218.087
2014.700,214.947
2014.703,215.816
2014.706,218.567
2014.708,220.85
2014.711,221.629
2014.714,221.743
2014.717,223.958
2014.719,224.029
2014.722,226.545
2014.725,227.231
2014.728,226.507
2014.730,225.921
2014.733,224.383
2014.736,223.615
2014.739,223.231
2014.741,222.449
2014.744,221.889
2014.747,221.059
2014.749,220.481
2014.752,221.034
2014.755,221.401
2014.758,220.521
2014.760,219.353
2014.763,219.549
2014.766,220.095
2014.769,221.467
2014.771,222.014
2014.774,221.93
2014.777,221.975
2014.780,222.308
2014.782,222.116
2014.785,221.705
2014.788,222.611
2014.790,223.869
2014.793,224.625
2014.796,225.417
2014.799,224.51
2014.801,223.23
2014.804,220.894
2014.807,219.7
2014.810,220.801
2014.812,220.869
2014.815,220.259
2014.818,220.7
2014.821,220.891
2014.823,220.065
2014.826,220.635
2014.829,221.551
2014.832,220.083
2014.834,218.924
2014.837,217.559
2014.840,217.622
2014.843,216.013
2014.845,216.463
2014.848,216.346
2014.851,217.216
2014.854,217.929
2014.856,217.838
2014.859,214.677
2014.862,216.122
2014.865,216.756
2014.867,220.122
2014.870,221.696
2014.873,220.925
2014.875,221.619
2014.878,222.655
2014.881,224.088
2014.884,225.068
2014.886,225.366
2014.889,225.432
2014.892,223.715
2014.895,222.93
2014.897,221.493
2014.900,222.33
2014.903,222.696
2014.906,223.099
2014.908,222.126
2014.911,221.248
2014.914,220.583
2014.916,218.81
2014.919,216.633
2014.922,216.519
2014.925,214.763
2014.927,214.592
2014.930,214.25
2014.933,215.334
2014.936,216.163
2014.938,216.539
2014.941,217.316
2014.944,218.554
2014.947,219.151
2014.949,219.005
2014.952,220.317
2014.955,222.67
2014.957,223.922
2014.960,226.126
2014.963,225.856
2014.966,224.917
2014.968,224.744
2014.971,223.9
2014.974,215.566
2014.977,213.219
2014.979,213.153
2014.982,214.365
2014.985,215.136
2014.988,216.025
2014.990,216.55
2014.993,216.142
2014.996,215.413
2014.999,215.337
2015.001,215.571
2015.004,215.602
2015.007,217.281
2015.010,217.807
2015.012,218.54
2015.015,217.951
2015.018,217.386
2015.021,218.188
2015.023,218.883
2015.026,220.425
2015.029,221.996
2015.032,222.875
2015.034,223.765
2015.037,224.573
2015.040,225.028
2015.042,224.613
2015.045,223.336
2015.048,222.916
2015.051,222.85
2015.053,224.198
2015.056,222.41
2015.059,221.958
2015.062,222.357
2015.064,222.595
2015.067,221.862
2015.070,220.375
2015.073,220.598
2015.075,220.271
2015.078,219.397
2015.081,219.426
2015.084,218.86
2015.086,218.524
2015.089,218.229
2015.092,218.407
2015.095,219.344
2015.097,220.117
2015.100,220.08
2015.103,220.52
2015.106,220.689
2015.108,220.694
2015.111,221.879
2015.114,222.347
2015.117,222.566
2015.119,222.795
2015.122,222.535
2015.125,222.265
2015.127,222.141
2015.130,222.139
2015.133,221.669
2015.136,221.227
2015.138,221.684
2015.141,221.701
2015.144,220.74
2015.147,221.85
2015.149,222.062
2015.152,221.62
2015.155,222.11
2015.158,222.422
2015.160,222.023
2015.163,222.137
2015.166,220.026
2015.169,220.042
2015.172,220.431
2015.174,220.415
2015.177,220.979
2015.180,221.366
2015.183,221.779
2015.185,222.276
2015.188,222.28
2015.191,221.28
2015.194,218.593
2015.196,218.462
2015.199,218.884
2015.202,219.786
2015.204,219.563
2015.207,217.552
2015.210,216.761
2015.213,217.144
2015.215,218.3
2015.218,218.476
2015.221,217.71
2015.224,218.076
2015.226,218.723
2015.229,220.029
2015.232,220.426
2015.235,218.152
2015.237,218.877
2015.240,218.754
2015.243,219.258
2015.246,219.383
2015.248,217.361
2015.251,218.423
2015.254,218.762
2015.257,220.364
2015.259,221.268
2015.262,221.921
2015.265,222.397
2015.268,222.245
2015.270,222.136
2015.273,220.343
2015.276,220.16
2015.279,220.25
2015.281,220.58
2015.284,221.071
2015.287,221.421
2015.289,221.605
2015.292,221.086
2015.295,220.933
2015.298,221.912
2015.300,222.427
2015.303,222.941
2015.306,222.0
2015.309,222.157
2015.311,222.051
2015.314,222.334
2015.317,222.252
2015.320,222.715
2015.322,223.824
2015.325,224.079
2015.328,223.513
2015.330,222.216
2015.333,221.819
2015.336,221.673
2015.339,221.883
2015.341,221.226
2015.344,218.841
2015.347,218.075
2015.350,219.042
2015.352,220.114
2015.355,220.898
2015.358,221.841
2015.361,222.252
2015.363,222.159
2015.366,222.775
2015.369,222.921
2015.371,223.473
2015.374,223.586
2015.377,222.522
2015.380,222.636
2015.382,222.772
2015.385,222.26
2015.388,222.95
2015.391,222.624
2015.393,223.643
2015.396,224.13
2015.402,186.218
2015.404,225.6
2015.407,224.048
2015.410,224.009
2015.413,223.284
2015.415,221.943
2015.418,220.476
2015.421,222.081
2015.424,223.356
2015.426,223.842
2015.429,223.693
2015.432,224.127
2015.435,224.052
2015.437,224.103
2015.440,224.732
2015.443,225.595
2015.446,225.844
2015.448,225.323
2015.451,224.133
2015.454,222.125
2015.456,222.333
2015.459,223.112
2015.462,222.664
2015.465,223.544
2015.467,223.791
2015.470,223.576
2015.473,220.228
2015.476,212.636
2015.478,213.558
2015.481,210.607
2015.484,213.351
2015.487,214.667
2015.489,216.447
2015.492,217.989
2015.495,220.627
2015.497,221.802
2015.500,222.785
2015.503,223.221
2015.506,223.604
2015.508,223.041
2015.511,222.901
2015.514,222.807
2015.517,223.402
2015.519,224.222
2015.522,224.765
2015.525,224.398
2015.528,223.444
2015.530,221.522
2015.533,221.599
2015.536,222.804
2015.538,222.698
2015.541,222.872
2015.544,222.734
2015.547,223.382
2015.549,223.655
2015.552,223.654
2015.555,223.707
2015.558,224.279
2015.560,223.747
2015.563,223.945
2015.566,224.154
2015.569,224.111
2015.571,224.943
2015.574,226.067
2015.577,226.675
2015.580,225.622
2015.582,224.803
2015.585,223.753
2015.588,224.908
2015.591,224.86
2015.593,225.538
2015.596,225.59
2015.599,224.282
2015.607,148.704
2015.610,221.702
2015.613,220.201
2015.615,222.041
2015.618,221.086
2015.621,220.05
2015.623,220.661
2015.626,221.031
2015.629,221.699
2015.632,223.492
2015.634,223.38
2015.637,223.134
2015.640,222.881
2015.643,223.567
2015.645,224.132
2015.648,224.784
2015.651,222.406
2015.654,222.471
2015.656,222.437
2015.659,222.309
2015.662,223.09
2015.665,223.104
2015.667,223.956
2015.670,224.33
2015.673,224.136
2015.676,224.204
2015.678,223.15
2015.681,223.163
2015.684,223.365
2015.687,220.662
2015.689,221.604
2015.692,221.662
2015.695,221.223
2015.698,220.496
2015.700,220.221
2015.703,220.645
2015.706,221.504
2015.708,221.861
2015.711,221.724
2015.714,221.817
2015.717,223.746
2015.719,223.821
2015.722,224.289
2015.725,223.913
2015.728,223.756
2015.730,223.453
2015.733,222.746
2015.736,222.858
2015.739,222.444
2015.741,222.514
2015.744,222.627
2015.747,222.547
2015.749,223.63
2015.752,223.407
2015.755,222.106
2015.758,221.971
2015.760,222.216
2015.763,222.714
2015.766,222.518
2015.769,222.684
2015.771,222.894
2015.774,223.141
2015.777,221.826
2015.780,222.785
2015.782,222.623
2015.785,222.599
2015.788,221.877
2015.790,222.197
2015.793,222.532
2015.796,223.605
2015.799,223.313
2015.801,223.947
2015.804,222.691
2015.807,224.558
2015.810,224.016
2015.812,223.818
2015.815,223.277
2015.818,222.034
2015.821,222.848
2015.823,222.9
2015.826,222.937
2015.829,223.721
2015.832,223.551
2015.834,223.95
2015.837,224.05
2015.840,225.276
2015.843,223.325
2015.845,223.87
2015.848,223.877
2015.851,221.05
2015.854,221.135
2015.856,221.334
2015.859,220.193
2015.862,220.593
2015.865,220.838
2015.867,221.422
2015.870,222.446
2015.873,222.646
2015.875,223.404
2015.878,224.0
2015.881,224.4
2015.884,223.614
2015.886,222.86
2015.889,222.842
2015.892,223.706
2015.895,224.123
2015.897,224.999
2015.900,225.49
2015.903,225.606
2015.906,224.827
2015.908,224.163
2015.911,224.485
2015.914,225.419
2015.916,225.898
2015.919,225.637
2015.922,224.921
2015.925,223.585
2015.927,222.409
2015.930,221.708
2015.933,221.091
2015.936,221.779
2015.938,222.118
2015.941,222.755
2015.944,223.225
2015.947,223.535
2015.949,223.543
2015.952,224.734
2015.955,224.088
2015.957,224.383
2015.960,224.147
2015.963,224.695
2015.966,225.125
2015.968,222.905
2015.971,223.694
2015.974,224.003
2015.977,224.54
2015.979,224.373
2015.982,224.154
2015.985,224.459
2015.988,224.942
2015.990,225.527
2015.993,226.475
2015.996,226.056
2015.999,222.411
2016.001,223.143
2016.004,223.724
2016.007,224.073
2016.010,225.167
2016.012,224.214
2016.015,224.457
2016.018,224.743
2016.021,29.339
2016.023,225.644
2016.026,225.708
2016.029,225.588
2016.032,225.431
2016.034,224.493
2016.037,223.945
2016.040,224.637
2016.042,225.34
2016.045,225.274
2016.048,225.578
2016.051,222.678
2016.053,224.223
2016.056,224.512
2016.059,224.598
2016.062,225.868
2016.064,227.646
2016.067,228.008
2016.070,228.616
2016.073,227.744
2016.075,226.482
2016.078,225.905
2016.081,225.327
2016.084,226.697
2016.086,228.033
2016.089,227.775
2016.092,229.34
2016.095,225.711
2016.097,225.379
2016.100,226.275
2016.103,227.229
2016.106,212.498
2016.108,236.723
2016.111,222.747
2016.114,229.275
2016.117,228.491
2016.119,227.046
2016.122,227.462
2016.125,227.001
2016.127,227.545
2016.130,228.125
2016.133,226.361
2016.136,227.0
2016.138,227.626
2016.141,228.247
2016.144,228.207
2016.147,228.495
2016.149,229.195
2016.152,228.961
2016.155,227.998
2016.158,226.621
2016.160,225.998
2016.163,225.672
2016.165,233.024
2016.168,228.339
2016.171,227.333
2016.174,227.928
2016.176,228.093
2016.179,228.354
2016.182,227.165
2016.185,223.416
2016.187,227.027
2016.190,228.281
2016.193,228.066
2016.196,226.737
2016.198,226.904
2016.201,226.842
2016.204,227.19
2016.206,226.755
2016.209,226.219
2016.212,227.525
2016.215,226.959
2016.217,227.698
2016.220,227.697
2016.223,227.19
2016.226,226.517
2016.228,225.982
2016.231,226.02
2016.234,225.988
2016.237,225.357
2016.239,226.467
2016.242,226.564
2016.245,226.666
2016.248,227.507
2016.250,228.165
2016.253,229.995
2016.256,229.258
2016.259,228.634
2016.261,228.42
2016.264,229.094
2016.267,229.202
2016.270,228.021
2016.272,229.25
2016.275,228.834
2016.278,227.571
2016.281,227.326
2016.283,227.271
2016.286,225.28
2016.289,225.225
2016.291,226.311
2016.294,227.28
2016.297,227.189
2016.300,225.941
2016.302,224.763
2016.305,224.372
2016.308,223.479
2016.311,224.276
2016.313,224.022
2016.316,225.226
2016.319,225.523
2016.322,226.916
2016.324,227.972
2016.327,228.643
2016.330,229.133
2016.332,228.427
2016.335,228.501
2016.338,227.965
2016.341,228.12
2016.343,228.652
2016.346,224.815
2016.349,228.494
2016.352,228.08
2016.354,227.662
2016.357,227.713
2016.360,228.445
2016.363,228.782
2016.365,229.068
2016.368,229.209
2016.371,227.642
2016.373,227.069
2016.376,226.167
2016.379,225.757
2016.382,225.413
2016.384,224.014
2016.387,224.247
2016.390,225.305
2016.393,225.926
2016.395,226.652
2016.398,227.252
2016.401,228.643
2016.404,228.516
2016.406,227.687
2016.409,228.05
2016.412,228.526
2016.415,228.532
2016.416,229.175
2016.419,228.756
2016.422,230.053
2016.425,230.307
2016.427,229.641
2016.430,229.462
2016.433,229.116
2016.436,229.411
2016.438,229.479
2016.441,229.989
2016.444,229.577
2016.447,228.644
2016.449,227.619
2016.452,225.719
2016.455,224.278
2016.457,223.922
2016.460,224.451
2016.463,224.839
2016.466,225.872
2016.468,227.409
2016.471,228.775
2016.474,229.396
2016.477,225.854
2016.479,226.443
2016.482,225.952
2016.485,226.722
2016.488,226.767
2016.490,227.442
2016.493,227.509
2016.496,228.164
2016.498,227.972
2016.501,227.448
2016.504,228.236
2016.507,228.624
2016.509,229.269
2016.512,229.773
2016.515,229.617
2016.518,227.658
2016.520,227.382
2016.523,226.67
2016.526,225.828
2016.529,225.65
2016.531,224.416
2016.534,224.027
2016.537,224.838
2016.539,225.621
2016.542,226.434
2016.545,227.065
2016.548,227.66
2016.550,225.718
2016.553,224.167
2016.556,225.201
2016.559,226.957
2016.561,227.152
2016.564,227.665
2016.567,227.67
2016.570,227.733
2016.572,228.278
2016.575,228.015
2016.578,228.729
2016.581,229.18
2016.583,229.649
2016.586,229.341
2016.589,227.688
2016.592,227.011
2016.594,227.169
2016.597,226.206
2016.600,225.843
2016.603,226.734
2016.605,225.794
2016.608,225.34
2016.611,225.613
2016.614,227.036
2016.616,228.509
2016.619,229.291
2016.622,229.874
2016.624,229.387
2016.627,229.119
2016.630,228.066
2016.633,227.165
2016.635,226.292
2016.638,225.735
2016.641,226.267
2016.644,227.976
2016.646,227.516
2016.649,227.956
2016.652,228.584
2016.655,229.259
2016.657,228.752
2016.660,229.987
2016.663,229.939
2016.666,228.945
2016.668,228.281
2016.671,227.156
2016.674,225.896
2016.677,225.636
2016.679,225.779
2016.682,225.918
2016.685,226.0
2016.688,226.405
2016.690,227.324
2016.693,229.169
2016.696,228.968
2016.699,229.057
2016.701,228.973
2016.704,229.542
2016.707,230.765
2016.709,229.688
2016.712,228.899
2016.715,228.024
2016.718,228.299
2016.720,228.221
2016.723,227.707
2016.726,227.424
2016.729,227.163
2016.731,227.237
2016.734,229.038
2016.737,229.195
2016.740,228.124
2016.742,226.97
2016.745,226.247
2016.748,226.427
2016.750,226.944
2016.753,227.609
2016.756,227.57
2016.759,228.207
2016.761,228.476
2016.764,229.372
2016.767,230.302
2016.770,230.713
2016.772,231.062
2016.775,230.763
2016.778,230.193
2016.781,228.96
2016.783,228.925
2016.786,230.721
2016.789,228.038
2016.791,228.72
2016.794,227.919
2016.797,227.305
2016.800,228.395
2016.802,228.865
2016.805,229.241
2016.808,229.809
2016.811,229.788
2016.813,229.164
2016.816,229.102
2016.819,227.314
2016.822,227.052
2016.824,227.062
2016.827,226.942
2016.830,226.978
2016.833,227.507
2016.834,228.755
2016.837,228.728
2016.840,228.292
2016.843,228.006
2016.845,229.51
2016.848,229.9
2016.851,229.791
2016.854,230.325
2016.856,229.294
2016.859,228.88
2016.862,228.366
2016.865,228.593
2016.867,227.468
2016.870,227.82
2016.873,227.918
2016.875,228.339
2016.878,228.789
2016.881,229.586
2016.884,230.051
2016.886,229.986
2016.889,230.142
2016.892,228.261
2016.895,226.514
2016.897,226.723
2016.900,226.736
2016.903,226.509
2016.906,226.392
2016.908,227.392
2016.911,228.156
2016.914,229.181
2016.916,228.967
2016.919,229.493
2016.922,230.478
2016.925,231.079
2016.927,231.133
2016.930,230.903
2016.933,231.118
2016.936,231.236
2016.938,229.521
2016.941,228.328
2016.944,228.058
2016.947,227.884
2016.949,229.369
2016.952,230.267
2016.955,230.211
2016.957,230.444
2016.960,231.012
2016.963,230.861
2016.966,229.887
2016.968,229.239
2016.971,228.533
2016.974,228.928
2016.977,228.745
2016.979,227.399
2016.982,227.672
2016.985,228.124
2016.988,228.683
2016.990,229.359
2016.993,230.76
2016.996,230.648
2016.999,231.228
2017.001,230.35
2017.004,230.43
2017.007,230.441
2017.010,229.707
2017.012,229.332
2017.015,229.056
2017.018,229.222
2017.021,229.539
2017.023,229.766
2017.026,230.217
2017.029,231.119
2017.032,231.564
2017.034,231.55
2017.037,231.189
2017.040,231.379
2017.042,231.377
2017.045,230.734
2017.048,230.533
2017.051,231.099
2017.053,230.022
2017.056,229.777
2017.059,230.346
2017.062,230.692
2017.064,230.977
2017.067,231.324
2017.070,230.835
2017.073,230.926
2017.075,231.485
2017.078,231.346
2017.081,230.915
2017.084,231.089
2017.086,231.188
2017.089,230.739
2017.092,230.225
2017.095,230.489
2017.097,230.617
2017.100,231.328
2017.103,232.062
2017.106,232.154
2017.108,231.357
2017.111,231.537
2017.114,232.003
2017.117,232.101
2017.119,231.896
2017.122,231.835
2017.125,231.985
2017.127,231.73
2017.138,231.659
2017.141,231.725
2017.144,232.003
2017.147,232.143
2017.149,231.558
2017.152,231.946
2017.155,231.798
2017.158,232.344
2017.160,232.573
2017.163,231.935
2017.166,231.55
2017.169,231.28
2017.172,231.427
2017.174,231.697
2017.177,231.888
2017.180,232.011
2017.183,231.897
2017.185,231.753
2017.188,231.927
2017.191,232.048
2017.194,232.193
2017.196,232.001
2017.199,232.366
2017.202,232.145
2017.204,231.547
2017.207,231.384
2017.210,232.255
2017.213,232.679
2017.215,233.276
2017.218,232.4
2017.221,232.083
2017.224,232.804
2017.226,230.877
2017.229,231.548
2017.232,232.547
2017.235,233.043
2017.237,233.057
2017.240,232.754
2017.243,232.399
2017.246,232.294
2017.248,231.88
2017.251,231.534
2017.254,224.204
2017.257,231.201
2017.259,229.406
2017.262,229.6
2017.265,229.91
2017.268,230.661
2017.270,230.9
2017.273,230.39
2017.276,230.864
2017.279,231.741
2017.281,231.103
2017.284,232.127
2017.287,232.422
2017.289,233.167
2017.292,233.174
2017.295,233.229
2017.298,232.875
2017.300,232.163
2017.303,231.268
2017.306,230.417
2017.309,229.353
2017.311,229.422
2017.314,229.501
2017.317,230.117
2017.320,230.707
2017.322,230.929
2017.325,231.182
2017.328,231.665
2017.330,231.072
2017.333,230.201
2017.336,229.9
2017.339,230.118
2017.341,229.747
2017.344,230.521
2017.347,230.811
2017.350,231.068
2017.352,230.912
2017.355,231.001
2017.358,231.082
2017.361,231.677
2017.363,232.332
2017.366,232.715
2017.369,232.111
2017.371,231.747
2017.374,232.162
2017.377,231.604
2017.380,232.254
2017.382,231.908
2017.385,231.61
2017.388,231.145
2017.391,231.127
2017.393,231.214
2017.396,231.094
2017.399,230.685
2017.402,230.751
2017.404,230.039
2017.407,230.025
2017.410,230.308
2017.413,229.709
2017.415,229.59
2017.418,229.33
2017.421,230.131
2017.424,230.806
2017.426,231.044
2017.429,230.925
2017.432,231.053
2017.435,230.407
2017.437,231.387
2017.440,232.089
2017.443,232.407
2017.446,232.603
2017.448,232.633
2017.451,233.018
2017.454,232.864
2017.456,233.309
2017.459,232.595
2017.462,232.928
2017.465,232.642
2017.467,232.753
2017.470,232.402
2017.473,232.823
2017.476,232.442
2017.478,231.988
2017.481,230.757
2017.484,229.317
2017.487,228.799
2017.489,228.791
2017.492,229.491
2017.495,230.072
2017.497,230.127
2017.500,230.548
2017.503,229.972
2017.506,230.131
2017.508,230.338
2017.511,230.69
2017.514,228.84
2017.517,230.284
2017.519,230.752
2017.522,230.582
2017.525,229.615
2017.528,230.673
2017.530,231.377
2017.533,231.602
2017.536,232.055
2017.538,229.979
2017.541,228.715
2017.544,229.256
2017.547,230.373
2017.549,230.882
2017.552,230.712
2017.555,229.723
2017.558,228.933
2017.560,227.887
2017.563,227.666
2017.566,228.242
2017.569,228.449
2017.571,228.811
2017.574,228.675
2017.577,229.109
2017.580,228.957
2017.582,226.168
2017.585,227.379
2017.588,227.202
2017.591,228.079
2017.593,228.624
2017.596,228.792
2017.599,229.44
2017.602,230.005
2017.604,230.479
2017.607,231.201
2017.610,230.823
2017.613,229.747
2017.618,229.663
2017.621,228.91
2017.623,229.364
2017.626,229.821
2017.629,228.744
2017.632,227.52
2017.634,226.698
2017.637,226.987
2017.640,227.212
2017.643,227.639
2017.645,227.99
2017.648,228.63
2017.651,228.693
2017.654,229.466
2017.656,228.932
2017.659,227.895
2017.662,229.339
2017.665,229.435
2017.667,229.552
2017.670,228.728
2017.673,229.013
2017.676,229.511
2017.678,229.642
2017.681,230.086
2017.684,228.388
2017.687,223.647
2017.689,225.156
2017.692,227.229
2017.695,228.001
2017.698,228.726
2017.700,228.118
2017.703,228.257
2017.706,226.691
2017.708,227.789
2017.711,228.337
2017.714,228.409
2017.717,228.494
2017.719,228.443
2017.722,228.302
2017.725,228.737
2017.728,229.434
2017.730,229.192
2017.733,220.584
2017.736,218.937
2017.739,228.407
2017.741,228.135
2017.744,227.1
2017.747,228.072
2017.749,228.298
2017.752,228.358
2017.755,229.559
2017.758,223.109
2017.760,229.336
2017.763,228.909
2017.766,227.957
2017.769,222.089
2017.771,223.983
2017.774,227.821
2017.777,227.884
2017.780,228.469
2017.782,227.651
2017.785,227.677
2017.788,227.595
2017.790,227.491
2017.793,228.307
2017.796,228.006
2017.799,230.206
2017.801,230.512
2017.804,229.829
2017.807,229.078
2017.810,228.806
2017.812,228.623
2017.815,228.593
2017.818,229.731
2017.821,230.068
2017.823,229.978
2017.826,223.933
2017.829,230.843
2017.832,231.618
2017.834,231.342
2017.837,229.705
2017.840,229.502
2017.843,228.56
2017.845,229.369
2017.848,229.865
2017.851,230.204
2017.854,230.566
2017.856,229.548
2017.859,228.549
2017.862,228.846
2017.865,229.057
2017.867,229.659
2017.870,229.373
2017.873,229.875
2017.875,229.721
2017.878,230.467
2017.881,231.074
2017.884,231.146
2017.886,231.374
2017.889,231.947
2017.892,232.248
2017.895,232.78
2017.897,233.467
2017.900,223.041
2017.903,232.247
2017.906,231.488
2017.908,231.063
2017.911,222.023
2017.914,228.782
2017.916,199.019
2017.919,228.832
2017.922,228.692
2017.925,229.871
2017.927,230.307
2017.930,229.795
2017.933,229.565
2017.936,227.816
2017.938,229.555
2017.941,230.144
2017.944,230.547
2017.947,230.721
2017.949,221.331
